수집일자,게임명,영상ID,영상제목,영상설명,게시일,채널ID,채널명,태그,카테고리ID,썸네일URL,defaultLanguage,duration,영상길이(초),영상길이(표시),dimension,definition,caption,licensedContent,privacyStatus,madeForKids,viewCount,likeCount,commentCount,구독자수,채널총조회수,채널업로드영상수,채널개설일,자막유형
2025-05-18,서든,3UQg43IJR7k,[서든어택] 잘가라 2023년! 플레이를 모아봤.zip (🔫Diamond Eyes - Everything🎵),"#서든 #서든어택 #젬튜브 #젬티비 #shorts

[젬TV의 선명한 서든어택 화면 세팅이 궁금하다면?]
https://youtu.be/wb4_BrtSwD4

Contact : jemtube1@gmail.com",2024-01-02T09:00:04Z,UC6h-Vr5IjkQvqPRU2j0VTkg,젬TV,"서든, 서든어택, 랭크전, 서든어, 어택, 세이브, 파랭, 솔랭, 이블, 시그, 파마스, 클랜, 숴든, 서둔, 솜기, 노솜기, 클전, 클랜전, 에보, 더블, 노블, 마블, 소음기, 노소음기, 리그오브레전드, 서든핵, 서둔핵, 티알지, 피메, 피스메이커, 큐비디, qbd, 헤드, 오버워치, 옵치, 먹방, 치킨, 피자, 수육, 피파, 서든어택 병영수첩, 서든어택2, 서든어택 플리마켓, 서든어택 갤러리, 서든어택 정보, 서든어택 sp, 서든어택 홈페이지, 서든어택2 폭풍전야, 서든패스, 서든어택 다운로드, 서든어택전적, 서든어택폴더찾기, 서든어택맵스킨, 서든어택탕카페, 서든어택랭크전, 서든어택최적화, 서든어택형광스킨, 서든어택 캐릭터, 서든어택스킨, 서든클랜",20,https://i.ytimg.com/vi/3UQg43IJR7k/hqdefault.jpg,,PT4M28S,268,04:28,,,,,,,419,4,11,3430,17089885.0,571.0,,skip
2025-05-18,FC온라인,LOBijgR3-Fo,"""DC 출시 최대 피해자""  모먼트 러시 리뷰  [FC온라인]","힐투볼롤만 아니면 사긴데 그게 너무 크긴 하다...

※ 해당 선수리뷰의 능력치는 유벤투스 팀컬러 4단계가 적용된 수치입니다

#fc온라인 #선수리뷰 #러시 #이언러시 #웨일스 #리버풀 #유벤투스 #셰필드 #뉴캐슬 #리즈 #리즈유나이티드 #셰필드유나이티드 #피파 #피파4",2024-01-02T09:00:11Z,UC2Mx97Wv0uZQut8HvI8nWvQ,건슈 KunSyu,,20,https://i.ytimg.com/vi/LOBijgR3-Fo/hqdefault.jpg,,PT8M23S,503,08:23,,,,,,,13466,28,28,4140,4362028.0,798.0,,skip
2025-05-18,FC온라인,nlHjEv2sLEk,"피파온라인 4 ""Legendary Numbers""",,2024-01-02T09:41:51Z,UCGqniC9occXI1VV8sprTvPg,룰루라라 / lululala,,22,https://i.ytimg.com/vi/nlHjEv2sLEk/hqdefault.jpg,,PT5M15S,315,05:15,,,,,,,6,0,0,5,519.0,50.0,,skip
2025-05-18,서든,5Y0DJ-iP-xY,잡사를 했을 때의 행복 [서든어택 에보],"#서든어택 #에보 #수온 #벨튜브 #벨햄 #더블 #노블 #럼블 #마블 #이블 #아티산마우스패드 #XSOFT

👍구독과 💖좋아요 🔔알림설정 🙏부탁드립니다!

💓 벨헴 Live 👇
      아프리카 TV : https://bj.afreecatv.com/yankww

🎮 파벨 장비 & 컴퓨터 사양
사양 : i5-8700
그래픽카드 : RTX 3060
모니터 : 벤큐 XL2411K 144hz
키보드 : 슈팅스타 마르스프로 저소음 적축
마우스 : 닌젓소 소라마우스 / DPI 800  / 인게임 -2 / 폴링률 125
패드 : 아티산 FX 패드 XSOFT - L (오렌지)
윈도우10 800 600

👾 궁금하신 점 댓글 달아주시면 친절하게 알려드리겠습니다. !!",2024-01-02T10:26:45Z,UCCJFtkVQ8WpGqMtb5v8ytGw,벨튜브,,20,https://i.ytimg.com/vi/5Y0DJ-iP-xY/hqdefault.jpg,,PT6M50S,410,06:50,,,,,,,316,6,3,1110,2123889.0,372.0,,skip
2025-05-18,서든,rFnoNvQW1z0,서든은 팀운게임 【서든어택 랭크전】,"#서든 #이아람 #랭크전 #하이라이트 
서든은 팀운게임 【서든어택 랭크전】

생방송
아프리카TV : https://bj.afreecatv.com/zmluny123

구독💕 좋아요👍 알림설정🔔 댓글💕 정말 큰 힘이 됩니다💕

🎵 Intro BGM : DayFox  Departure
🎵 Outro BGM : Fantasy - Tobu & ltro",2024-01-02T10:32:13Z,UCtc93MB4ZxukX0LaQZVXR-A,이아람,"#서든, #서든어택, #임준영, #슉맨, #레일리, #네이비, #김지훈, #머더, #위티, #해적, #미스, #라라, #랭크전, #골드, #마스터, #그마, #레전드, #불레전드, #서든꿀팁, #랜딩, #킴성태, #대회, #랭크전꿀팁, #핵, #검거, #방플, #랭크전강좌, #화이트스콜, #불전드, #화콜, #위폭, 서든, 서든어택, 위티, 서든 위티, witty, 깡패위티, 서든 랭크전, 랭크전, 랭크전 강좌, 랭크전 강의, 보급, 에보, 얼음스나, 미키, 랜딩, 멩밍이, 오프인증, 임준영, 슉맨, 슉맨갓, 김지훈, 리프스나, 알파고발, 갓마루, 머더, 라라, 서든랭크전꿀팁, 서든랭크전, 슉맨랭크전, suddenattack, syukmangod, syukman, 라포, 라포tv, 서든라포, 서든어택라포, 서든무기리뷰, 서든유튜버, 서든어택유튜버, 서든어택 리뷰, 서든 영상, 서든어택 영상, 서든 재미있는, 서든어택 랭크전, 서든어택 피얼리스, 서든패스, 서든어택 시즌4, 서든 시즌4, 서든 서든패스, 패스 피얼리스, anr, 서든 m4, anr등장, 서든 럼블",20,https://i.ytimg.com/vi/rFnoNvQW1z0/hqdefault.jpg,,PT8M41S,521,08:41,,,,,,,523,7,9,370,999336.0,127.0,,skip
2025-05-18,서든,Lgkhz8CKQxQ,[서든] 김원훈,"임홍삼이 서든어택 김원훈 캐릭터 리뷰를 하는 영상입니다.
구독과 좋아요 해주시면 감사합니다 ^^
00:00 리뷰시작
00:20 캐릭터 기능설명
01:06 캐릭터 외형 - 김원훈 블루
02:37 점프사운드
02:46 낙하사운드
02:53 투척사운드 - 한글/영어
03:24 레드손모양
04:06 세트무기 3종 - 감자핫도그 나이프/붕어빵수류탄/군고구마수류탄
05:07 킬 사운드 - 8킬/1킬
06:01 스프레이 기능 - 2종
06:46 감정표현 3종
07:48 캐릭터 외형 - 김원훈 레드
09:02 블루손모양
09:49 감정표현 3종
10:24 줌 인 사운드
10:44 라디오 듣기 - 한글/영어
12:28 김원훈 아트탄 살펴보기
13:05 엔딩멘트 & 마무리 포즈",2024-01-02T11:04:10Z,UCZvHocNrZRGsT8RL08wXdQg,임홍삼,"김원훈, 서든 김원훈, 임홍삼 김원훈, 김원훈캐릭터, 김원훈 캐릭터, 김원훈 캐릭터 리뷰, 서든어택, 임홍삼, 서든캐릭터",20,https://i.ytimg.com/vi/Lgkhz8CKQxQ/hqdefault.jpg,,PT13M26S,806,13:26,2d,hd,False,True,public,False,2726,16,5,2030,2552997.0,545.0,2014-01-21T13:17:49Z,ko
2025-05-18,롤,eg9B0i3Rx6I,발로란트 리그오브레전드 매드무비 발동 브금,#리그오브레전드#매드무비브금#발로란트,2024-01-02T12:28:14Z,UCm2Ux8A5jvj-1A2Vni9jqOA,김난아,,22,https://i.ytimg.com/vi/eg9B0i3Rx6I/hqdefault.jpg,,PT46M18S,2778,46:18,,,,,,,29,3,1,3,29.0,1.0,,skip
2025-05-18,FC온라인,C53onWMMcZU,신규패키지 1000배떴습니다!! 10조 레전드 피파4 FC온라인,#피파온라인4 #FC온라인 #패키지,2024-01-02T13:06:44Z,UCSdzYITFKZQRCWKoDZcd5Dw,존잘벅이,,20,https://i.ytimg.com/vi/C53onWMMcZU/hqdefault.jpg,,PT7M12S,432,07:12,,,,,,,16468,124,27,147000,91205828.0,3936.0,,skip
2025-05-18,FC온라인,DYFVIyidjfs,100만원 몸빵으로 패키지개봉했다!! FC온라인 피파4,"[BJ마빡] 

* 2024.01 영상 입니다.

#신규패키지 #100만원 #여의주를품은청룡열쇠 #콘도그비아 #2조
#CC시즌 #홍명보 #6조 #8카 #LOL시즌 #멤버십 #VIP상자
#BJ마빡 #마빡 #피파4 #피파 #넥슨 #게임 #FC온라인 
#FCONLINE #피파온라인4 #FIFAONLINE4 #피온

▶ YouTube https://bit.ly/2D1xnN1
▶ Facebook https://www.facebook.com/mappak1230       
▶ Instagram https://www.instagram.com/mappak1230  
▶ AfreecaTV http://bj.afreecatv.com/vbvb1230",2024-01-02T14:23:46Z,UCxo1c0ZnF6lSlSKNql-lm1g,빡겜,"#마빡, #BJ마빡, #피파, #피파4, #피파온라인4, #FIFAONLINE4, #피온, #넥슨, #게임, #신규패키지, #여의주를품은청룡열쇠, #콘도그비아, #100만원, #2조, #6조, #홍명보, #CC시즌, #8카, #LOL시즌, #VIP상자, #멤버십",20,https://i.ytimg.com/vi/DYFVIyidjfs/hqdefault.jpg,,PT8M6S,486,08:06,,,,,,,9398,60,9,32600,18626353.0,869.0,,skip
2025-05-18,롤,pGVpm7LaSNA,[롤 LOL] 구마유시의 세기말 솔랭. 구마유시 12~1월 롤 매드무비 | T1 Gumayusi Montage 2024,"T1 구마유시의 13시즌 세기말 솔랭 매드무비 영상입니다.

롤드컵 후에도 상위권 폼을 유지하고 있는 구마유시의 플레이를 확인하실 수 있습니다.

🔹 Music
--------------------------------------------------------------------------
Track: 1$K1 - GODSLAYER [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/godslayerAT/youtube
Free Download / Stream: http://ncs.io/godslayer

Track: More Plastic & URBANO - Psycho [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://www.youtube.com/watch?v=-QKgzYTPSEo
Free Download / Stream: http://ncs.io/MPU_Psycho

Track: The Arcturians & Defunk - Back For More [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://www.youtube.com/watch?v=2N2HQgTWC38
Free Download / Stream: http://NCS.io/BackForMore
--------------------------------------------------------------------------

#구마유시 #구마유시드레이븐 #구마유시매드무비
#롤매드무비",2024-01-02T20:16:43Z,UCOshyR9qFbR6w3DsHc9lQPA,단행본 TV,"리그 오브 레전드, lol, league of legends, 롤 매드무비, 매드무비, lol montage, 롤 하이라이트, 롤 명장면, 단행본, lck, 롤, 구마유시, 구마유시 매드무비, 구마유시 하이라이트, 구마유시 명장면, t1, t1 구마유시, 원딜, t1 gumayusi, t1 gumayusi montage, gumayusi, 롤 구마유시, 롤 구마유시 매드무비, gumayusi montage, gumayusi montage 2023, 원딜 매드무비, 12월 롤 매드무비, 구마유시 바루스, 1월 롤 매드무비, 구마유시 드레이븐",20,https://i.ytimg.com/vi/pGVpm7LaSNA/hqdefault.jpg,,PT8M17S,497,08:17,2d,hd,False,True,public,False,2290,12,2,5680,12838275.0,903.0,2019-05-24T16:02:12Z,none
2025-05-18,배틀그라운드,0ZVpLDJNRy4,#실시간방송 #종합게임채널 #루팡쓰 #배틀그라운드 #카배 #와일드리프트  #여성유저 #실시간게임 #즐겜 #소통 #실시간모배 #발로란트 #디아블로이모탈🍀구독✔좋아요👍알림설정🔔,"구독✔,좋아요👍,알림설정🔔 부탁드립니다~!!

저는 시청자분들과 소통하고, 즐겜하는 즐겜유저or게임스트리머일뿐입니다~
그러니 기분 나쁜 언어와 말투는 가급적 삼가해주시기 바랍니다.

안녕하세요, 루팡쓰 입니다.
🍀오늘도 시청해주시고, 참여해주시는 분들께 항상 감사드립니다.🍀

💕루팡쓰님께 후원하기💕
https://toon.at/donate/rupangss 후원은 사랑입니다~~^~^♥

📣📣📣저격,방플,테러 하지 말아주세요📣📣📣
📣📣📣지나친 악플들은 달지 말아주세요📣📣📣
📣📣📣지나친 악플은 누구나 상처 받을 수 있습니다📣📣📣
📣📣📣지나친 악플로 인해 누군가에게 상처 주지 맙시다📣📣📣
📣📣📣본인의 키보드 타자로 인해 누군가는 상처받는다는 걸
꼭 명심하고 ,상처 주지 마시길 바랄게요!!📣📣📣

#종합 게임 실시간 방송 #종합게임 #실시간 게임  #실시간게임방송 #실시간방송 #루팡쓰  #rupangss  #Youtube Lupangss  #YouTube_rupangss #rupangss #카배 #배틀그라운드 #발로란트 #와일드리프트 #와맆 #실시간 소통 #로컬시참  #소통환영 #종합게임채널 #실시간 종합게임  #루팡쓰실시간 #로컬시참  #실시간모배 #모바일배그 #실시간모배시참 #모배시참 #모배커스텀 #커스텀시참 #루팡쓰실시간 #실시간 종합 게임 #디아블로이모탈  #강령술사 #샤코섭 
#여성유저 #실시간 #즐겜 #소통 #실시간게임방송 #실시간와맆 #모바일 와맆  #실시간소통 #힐링 #모바일게임 #구독 #좋아요 #알림설정 #모바일 디아블로 이모탈 #실시간 모바일게임 #힐링음악 #힐링 #디아블로이모탈 

*유튜브 채널주소*
https://www.youtube.com/channel/UCW_BzW9-UknXH9XlfWFU14g
구독, 좋아요, 알림설정 부탁드립니다.
*단톡방 주소*
https://open.kakao.com/o/g0RnPh1f
*디코 주소*
궁금하면 직접물어볼것.
*갠톡 or 문의 주소*
https://open.kakao.com/o/s7vtUh1f

*.실시간방송시 , 악플러, 테러, 욕설, 지나간 내용에 대한 언급은
 되도록이면 자제 부탁드립니다.
언급할시 벤 처리 하도록 하겠습니다.*


❤️ 𝑷𝒍𝒆𝒂𝒔𝒆 𝒔𝒖𝒃𝒔𝒄𝒓𝒊𝒃𝒆!
❤️ 𝑷𝒍𝒆𝒂𝒔𝒆 𝒔𝒖𝒃𝒔𝒄𝒓𝒊𝒃𝒆!
❤️ 𝑷𝒍𝒆𝒂𝒔𝒆 𝒔𝒖𝒃𝒔𝒄𝒓𝒊𝒃𝒆!
❤️ 𝑷𝒍𝒆𝒂𝒔𝒆 𝒔𝒖𝒃𝒔𝒄𝒓𝒊𝒃𝒆!
❤️ 𝑷𝒍𝒆𝒂𝒔𝒆 𝒔𝒖𝒃𝒔𝒄𝒓𝒊𝒃𝒆!",2024-01-03T00:04:07Z,UCW_BzW9-UknXH9XlfWFU14g,루팡쓰,"#실시간 #종합게임채널 #루팡쓰 #실시간모배 #모배 #모배시참 #모배커스텀시참 #디아블로이모탈 #샤코섭 #여성유저 #실시간게임 #즐겜 #소통 #힐링음악, YouTube_rupangss, rupangss, 와일드리프트, 와맆, 카배, 배틀그라운드",20,https://i.ytimg.com/vi/0ZVpLDJNRy4/hqdefault.jpg,,PT1H12M43S,4363,1:12:43,,,,,,,436,0,0,3450,220806.0,374.0,,skip
2025-05-18,서든,WgpscGEdiaQ,[서든어택] 에보 공방 20킬,,2024-01-03T03:57:23Z,UCAnnPPEwv5piOmaxe9HVAvw,스킬,"던파모바일, 던파M, 로터스",20,https://i.ytimg.com/vi/WgpscGEdiaQ/hqdefault.jpg,,PT12M12S,732,12:12,2d,hd,False,False,public,False,754,2,0,556,375977.0,496.0,2014-08-16T07:38:20Z,none
2025-05-18,롤,Qw3kUSBTBQ4,[24.01.01 다시보기] -3부- (리그 오브 레전드),"◆ 오킹 생방송! 트위치 채널 : https://oking.kr/twitch
◆ 오킹 유튜브! 유튜브 채널 : https://oking.kr/youtube
◆ 오킹 팬카페! 네이버 카페 : https://oking.kr/fancafe
◆ 오킹에게 후원하기            : https://oking.kr/donate
◆ 구독과 좋아요 부탁드립니다.

영상 및 광고 문의 : okingcompany93@gmail.com

*영상에 유료 광고를 표기한 이유는 영상 왼쪽 상단에
컴마왕 광고가 있기 때문에 표기하였으니 참고바랍니다 :)

#오킹 #생방송 #다시보기",2024-01-03T05:00:10Z,UCnVu56UaRv_s_xheV30IhZw,롱킹,"오킹, 생방송, 다시보기, 오킹TV, 유튜버",24,https://i.ytimg.com/vi/Qw3kUSBTBQ4/hqdefault.jpg,,PT1H36M8S,5768,1:36:08,,,,,,,3904,26,5,104000,57795182.0,2820.0,,skip
2025-05-18,FC온라인,VczxbxWzU-I,"FC 온라인, 스팀 게임용 올라이브 게임 패드 추천","게임패드 구매 링크 : https://link.coupang.com/a/bOyCRo

#게임패드 #스팀게임  #fc온라인 #게임패드추천 #피파패드 #gamecontroller

FC 온라인, PC, 안드로이드 스마트폰, 스팀 게임 가성비 게임 패드 제품을 소개를 하려고 합니다.
"" 올라이브 게임 패드""라고 네이버에서 치면 나오는 제품입니다.

콘솔 게임, PC, 스팀 게임도 많이 소개를 드리니까 게임 패드도 사용을 많이 하실 거 같아서 한 번 리뷰를 해봤습니다.

제품의 협찬과 원고비를 받고 리뷰를 만들었습니다.


엉클리어에서 게임 관련 장비 중에 좋은 제품이 있다면 소개를 해드리고 싶었는데 좋은 기회가 되어서 리뷰를 하게 되었습니다.

이후에 가성비 비타공 게이밍 경량 마우스 리뷰도 만들려고 합니다.

좋은 제품이 있으면 구독자분들이 좋게 사용할 만한 제품을 선보이고 싶어서 첫 영상으로 만들어 봅니다.

새해 첫 영상인데 복 많이 받으십쇼.",2024-01-03T06:58:19Z,UCIkTDV7C9omWYEWx-4EghBw,엉클리어 [UNCLEAR] _게임예능,"FC온라인패드추천, 게임패드추천, 스팀게임패드, 스팀패드, 피파패드",20,https://i.ytimg.com/vi/VczxbxWzU-I/hqdefault.jpg,,PT10M29S,629,10:29,,,,,,,1684,0,7,1860,787750.0,133.0,,skip
2025-05-18,서든,WunurfFh1NU,서든어택 [ID]초 멀티 무비 21탄,핵무새 = 컷,2024-01-03T08:55:00Z,UCc0XLPOO8M_ZtJ9trqLmadQ,[ID]초,"서든어택, 라플, 스나",20,https://i.ytimg.com/vi/WunurfFh1NU/hqdefault.jpg,,PT11M57S,717,11:57,,,,,,,78,2,0,8,5951.0,46.0,,skip
2025-05-18,FC온라인,tkMHNZ81jxI,속력 146 가속력 143 선수가 있다! | FC ONLINE #웨일스 #금카,"00:00 짱대낙
00:18 팀소개, 팀컬러, 선수가치, 전술, 능력치
02:20 인게임 시작
05:41 베스트 

구독과 좋아요 부탁드립니다.  큰 힘이 됩니다!
#피파4 #웨일스 #리뷰 #피파온라인4 #패드 #FC온라인 
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
글꼴: 여기어때 잘난체 고딕
Track: PLEEG - Alive [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/3gxus8LnMfI
Free Download / Stream: http://ncs.io/PL_Alive

Track: ROY KNOX & CRVN - The Other Side [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/mAZYH-h_SsY
Free Download / Stream: http://ncs.io/RKC_TOS

Track: BEAUZ - Illusion (feat. Crunr) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/DYJtKAlRs44
Free Download / Stream: http://NCS.io/BC_Illusion",2024-01-03T09:15:02Z,UCkg-p8nRSPFPPDjGPrbHsPA,혁나브리,"#게임, 피파, 피파4, 개인기, 피파온라인4, FIFAONLINE4, shorts, 드리블",20,https://i.ytimg.com/vi/tkMHNZ81jxI/hqdefault.jpg,,PT6M29S,389,06:29,2d,hd,False,True,public,False,4833,19,6,28400,33209582.0,3900.0,2022-11-18T06:27:24.713051Z,en
2025-05-18,서든,cf-TsIdO_2c,24.01.01 서든어택 솔로랭크전 골드2 데저트2 [Sudden Attack Solo Rank (Desert 2)] #서든어택 #서든어택랭크전,"새해 복 많이 받으세요
아프리카TV 반유하입니다
생방송 : 저녁 8시30분
https://bj.afreecatv.com/o3o030o3o",2024-01-03T09:55:29Z,UC_fgOiLabxrlbMIiqT27YgQ,반유하,"서든어택, 랭크전, 솔로, 실버, 아프리카TV, 반유하, 반유하입니다, 파티랭크전, 라플, 골드, 마스터1, 마스터2, 새해복많이받으세요, 2024",20,https://i.ytimg.com/vi/cf-TsIdO_2c/hqdefault.jpg,,PT8M23S,503,08:23,2d,hd,False,False,public,False,230,2,0,54,11670.0,49.0,2017-10-20T10:15:44Z,none
2025-05-18,서든,gZ7ycHtdisE,랭크전은 폭만 알아도 티어 상승 보장! 커비님의 폭강좌&꿀팁 【서든어택】,"구독💕 좋아요👍 알림설정🔔 정말 큰 힘이 됩니다!

00:00 - 인트로
00:06 - ㅣ드래곤로드ㅣ
00:13 - 포차 1층 굴림 폭
00:32 - 광계 폭(3가지)
01:20 - 철다리＆역쓰리깡 폭
01:52 - 흰방 폭
02:16 - 쓰리깡 폭
02:36 - 옥계 폭
02:53 - ㅣ프로방스ㅣ
02:55 - 에전 폭
03:31 - 에방 입구 폭
03:55 - 에숏 위 폭
04:14 - 백업 폭(2가지)
05:07 - 에숏 아래 폭
05:38 - 대문 폭
06:02 - ㅣ시티캣ㅣ
06:04 - 꿀팁 폭(2가지)
06:38 - 겉멋 폭(2가지)
07:50 - ㅣ크로스포트ㅣ
07:51 - 반지하 폭
08:03 - 대문 폭
08:40 - 개삼 굴림 폭
09:03 - ㅣ올드타운ㅣ
09:07 - 꿀팁 월샷
09:33 - 센7 폭
09:58 - ㅣ데저트2ㅣ
10:06 - 쌍문 전진 폭
10:39 - 에숏 빼꼼 폭
11:08 - 센짤 폭
11:19 - A설대 빼꼼 폭
11:29 - 창문 부팅(네이비)
11:48 - ㅣ화이트스콜ㅣ
11:56 - 쌍문 폭
12:16 - 밑방 계단 폭
12:32 - 센숏 계단 폭
12:57 - A설대 폭
13:20 - 그 외 꿀팁 다이나
14:25 - 마무리

생방송
아프리카TV : https://bj.afreecatv.com/enlwlf1
                      (생방송 시간)오후 4~5시

장비
마우스：QSENN GP-M3100 USB 큐센마우스 / 감도 : 6 
키보드：덱헤슘 청축 벚꽃에디션 , 덱헤슘 프로 갈축
마우스패드：qck mass 
모니터：벤큐 2411p 무결점（전체화면 )

엔비디아
수직동기 끄기 

저지연모드 켜기 

이방성필터링 16x 

텍스쳐 필터링 고품질

앤티앨리어싱 - 모드 오버라이드 

앤티앨리어싱 - 설정 8x

#서든 #랭크전 #강좌",2024-01-03T10:00:22Z,UCykbcUCqiWUPPGJ2n0YywkQ,레일리스나,"#서든, #서든어택, #임준영, #슉맨, #레일리, #네이비, #김지훈, #머더, #위티, #해적, #미스, #라라, #랭크전, #골드, #마스터, #그마, #레전드, #불레전드, #서든꿀팁, #랜딩, #킴성태, #대회, #랭크전꿀팁, #오프, #핵, #텟",20,https://i.ytimg.com/vi/gZ7ycHtdisE/hqdefault.jpg,,PT15M3S,903,15:03,2d,hd,False,True,public,False,162950,1821,36,56400,42999661.0,946.0,2020-09-27T23:54:11.449863Z,ko
2025-05-18,서든,UJ9YIIssK1Y,24.01.02 서든어택 솔로랭크전 골드2 제5보급창고 [Sudden Attack Solo Rank (5th Supply Warehouse)] #서든어택 #서든어택랭크전,"첫판 실수로인해 만회하기위한 노력한판...
아프리카TV 반유하입니다
생방송 : 저녁 8시30분
https://bj.afreecatv.com/o3o030o3o",2024-01-03T10:01:46Z,UC_fgOiLabxrlbMIiqT27YgQ,반유하,"서든어택, 랭크전, 솔로, 실버, 아프리카TV, 반유하, 반유하입니다, 파티랭크전, 라플, 골드, 마스터1, 마스터2, 새해복많이받으세요, 2024",20,https://i.ytimg.com/vi/UJ9YIIssK1Y/hqdefault.jpg,,PT12M4S,724,12:04,,,,,,,248,2,2,54,11670.0,49.0,,skip
2025-05-18,서든,v4kKsf6G2GU,24.01.02서든어택 솔로랭크전 골드3승급전 프로방스 [Sudden Attack Solo Rank (Provence)],"아프리카TV 반유하입니다
생방송 : 저녁 8시30분
https://bj.afreecatv.com/o3o030o3o",2024-01-03T10:02:49Z,UC_fgOiLabxrlbMIiqT27YgQ,반유하,"서든어택, 랭크전, 솔로, 실버, 아프리카TV, 반유하, 반유하입니다, 파티랭크전, 라플, 골드, 마스터1, 마스터2, 새해복많이받으세요, 2024",20,https://i.ytimg.com/vi/v4kKsf6G2GU/hqdefault.jpg,,PT5M15S,315,05:15,2d,hd,False,False,public,False,302,3,3,54,11670.0,49.0,2017-10-20T10:15:44Z,ko
2025-05-18,서든,v7LjGEiLUsc,24.01.01 서든어택 솔로랭크전 골드2 올드타운[Sudden Attack Solo Rank (old town)] #서든어택 #서든어택랭크전,"아프리카TV 반유하입니다
생방송 : 저녁 8시30분
https://bj.afreecatv.com/o3o030o3o",2024-01-03T10:11:42Z,UC_fgOiLabxrlbMIiqT27YgQ,반유하,"서든어택, 랭크전, 솔로, 실버, 아프리카TV, 반유하, 반유하입니다, 파티랭크전, 라플, 골드, 마스터1, 마스터2, 새해복많이받으세요, 2024",20,https://i.ytimg.com/vi/v7LjGEiLUsc/hqdefault.jpg,,PT11M19S,679,11:19,,,,,,,68,1,0,54,11670.0,49.0,,skip
2025-05-18,서든,csA9zVGNRUM,24.01.02 서든어택 파티랭크전 마스터2 화이트스콜[Sudden Attack party Rank (Whites call)] #서든어택 #서든어택랭크전,"아프리카TV 반유하입니다
생방송 : 저녁 8시30분
https://bj.afreecatv.com/o3o030o3o",2024-01-03T10:13:29Z,UC_fgOiLabxrlbMIiqT27YgQ,반유하,"서든어택, 랭크전, 솔로, 실버, 아프리카TV, 반유하, 반유하입니다, 파티랭크전, 라플, 골드, 마스터1, 마스터2, 새해복많이받으세요, 2024",20,https://i.ytimg.com/vi/csA9zVGNRUM/hqdefault.jpg,,PT7M59S,479,07:59,,,,,,,166,2,0,54,11670.0,49.0,,skip
2025-05-18,서든,S5F22JRVZcE,24.01.02 서든어택 파티랭크전 마스터2 올드 타운 [Sudden Attack party Rank (old town)] #서든어택 #서든어택랭크전,"아프리카TV 반유하입니다
생방송 : 저녁 8시30분
https://bj.afreecatv.com/o3o030o3o",2024-01-03T10:17:26Z,UC_fgOiLabxrlbMIiqT27YgQ,반유하,"서든어택, 랭크전, 솔로, 실버, 아프리카TV, 반유하, 반유하입니다, 파티랭크전, 라플, 골드, 마스터1, 마스터2, 새해복많이받으세요, 2024",20,https://i.ytimg.com/vi/S5F22JRVZcE/hqdefault.jpg,,PT8M55S,535,08:55,2d,hd,False,False,public,False,24,1,0,54,11670.0,49.0,2017-10-20T10:15:44Z,ko
2025-05-18,서든,BZC-wzkgA2w,[서든어택] 쏘맥쏘맥 대룰 매드무비 sudden attack,서든어택 매드무비 문의 : https://open.kakao.com/o/sE8o7RGf,2024-01-03T11:47:18Z,UC5LcCZq9a2aaC8D5tWGW4YA,minku lee,,20,https://i.ytimg.com/vi/BZC-wzkgA2w/hqdefault.jpg,,PT8M34S,514,08:34,2d,hd,False,False,public,False,133,0,1,347,77893.0,43.0,2012-01-11T13:59:27Z,ko
2025-05-18,서든,mQdHwVzodac,【최초 공개】 시청자한테 혼나는 깡스나 [서든어택 저챗 자투리],"좋은 하루 보내세요 :)
깡스나 생방송 시청 : https://bj.afreecatv.com/kazki15

#서든 #랭크전 #하이라이트",2024-01-03T12:00:55Z,UCI9w4mJXlHPexTv-F6CAweQ,깡스나,,22,https://i.ytimg.com/vi/mQdHwVzodac/hqdefault.jpg,,PT50M35S,3035,50:35,,,,,,,174,0,0,15,5619.0,21.0,,skip
2025-05-18,FC온라인,6D0N9nt88sk,FC 온라인 피파 일상극장 강등전 방어하기 유튜브 알고리즘 뜨게해주십시유...,#게임 #일상 #피파온라인4 #fc24 #fc,2024-01-03T13:02:01Z,UC6d6Lh-Fk1YET5yShDS3hww,긴수,,22,https://i.ytimg.com/vi/6D0N9nt88sk/hqdefault.jpg,,PT4M2S,242,04:02,,,,,,,38,1,0,9,319.0,5.0,,skip
2025-05-18,배틀그라운드,6aFfq96wv0o,카카오 배틀 그라운드 zrzrzr 클랜 하이라이트,"#배틀그라운드 
#배그
#게임
#디스코드 
#fps",2024-01-03T14:27:50Z,UCiWT6JGHS5YI7Xp1qD-DrEw,도코튜브,,20,https://i.ytimg.com/vi/6aFfq96wv0o/hqdefault.jpg,,PT4M11S,251,04:11,,,,,,,832,9,4,50,7286.0,18.0,,skip
