수집일자,게임명,영상ID,영상제목,영상설명,게시일,채널ID,채널명,태그,카테고리ID,썸네일URL,defaultLanguage,duration,영상길이(초),영상길이(표시),dimension,definition,caption,licensedContent,privacyStatus,madeForKids,viewCount,likeCount,commentCount,구독자수,채널총조회수,채널업로드영상수,채널개설일,자막유형
2025-06-02,발로란트,BtSPqF967jg,발로 차,"#leagueoflegends #리그오브레전드 #롤 

소드피시 유튜브
가렌 갈리오 갱플랭크 갱플 그라가스 그라 그레이브즈 그브 그웬 나르 나미 나서스 나피리 노틸러스 노틸 녹턴 누누와 윌럼프 누누 니달리 니코 닐라 다리우스 다리 다이애나 드레이븐 라이즈 라칸 람머스 럭스 럼블
 레나타 글라스크 레넥톤 레넥 레오나 렉사이 렐 렝가 루시안 룰루 르블랑 리 신 리븐 리산드라 리산 릴리아 마스터 이 마이 마오카이 말자하 말파이트 말파 멜 모데카이저 모데 모르가나 몰가 문도 박사 미스 포츈 미포 밀리오
 바드 바루스 바이 베이가 베인 벡스 벨베스 벨코즈 볼베 볼리베어 브라움 브라이어 브랜드 블라디미르 블라디 블리츠크랭크 블츠 블크 비에고 빅토르 뽀삐 사미라 사이온 사일러스 사일 샤코 세나 세라핀 세주아니 세주니
 세트 소나 소라카 쉔 쉬바나 스몰더 스웨인 스카너 시비르 신 짜오 신짜오 신드라 신지드 쓰레쉬 아리 아무무 아우렐리온 솔 아우솔 아이번 아지르 아칼리 아크샨 아트록스 아트 아펠 아펠리오스 알리 알리스타 암베사 애니
 애니비아 애쉬 야스오 에코 엘리스 오공 오로라 오른 오리아나 올라프 요네 요릭 우디르 우르곳 워윅 유미 이렐 이렐리아 이블린 이즈리얼 이즈 일라오이 일라 자르반 4세 자야 자이라 자크 잔나 잭스 제드 제라스 제리 제이스
 조이 직스 진 질리언 징크스 초가스 카르마 카밀 카사딘 카서스 카시 카시오페아 카이사 카직스 카타 카타리나 칼리스타 케넨 케이틀린 케틀 케인 케일 코그모 코르키 퀸 크산테 클레드 키아나 킨드 킨드레드 타릭 탈론 탈리야
 탐 켄치 탐켄치 트런들 트리 트타 트나 트리스타나 트린 트린다미어 트위스티드 페이트 트페 트위치 티모 파이크 판테온 피들 피들스틱 피오라 피즈 하이머딩거 딩거 하딩 헤카림 흐웨이
점멸 점화 정화 순간이동 텔포 텔레포트 방어막 베리어 탈진 유체화 고스트 힐 회복 강타 스마 
정밀 지배 마법 결의 영감
집중 공격 집공 치명적 속도 치속 기민한 발놀림 기발 정복자 생명 흡수 승전보 침착 전설: 민첩함 전설: 가속 전설: 핏빛 길 최후의 일격 체력차 극복 최후의 저항 감적 어둠의 수확 어수 칼날비 비열한 한 방 피의 맛 돌발 일격 육감 섬뜩한 기념품 깊은 와드 보물 사냥꾼 보사 끈질긴 사냥꾼 끈사 궁극의 사냥꾼 궁사 콩콩이 소환 신비로운 유성 유성 난입 액시옴 비전 마법사 엑시옴 비전 마법사 마나순환 팔찌 마순팔 빛의 망토 빛망 깨달음 기민함 절대 집중 주문 작열 주작 물 위를 걷는 자 폭풍의 결집 폭결 착취의 손아귀 착취 여진 수호자 철거 생명의 샘 보호막 강타 보강 사전 준비 사준 재생의 바람 재바 뼈 방패 뼈방패 과잉성장 소생 불굴의 의지 빙결 강화 봉인 풀린 주문서 봉풀주 선제공격 선공 마법공학 점멸기 마공점 마법의 신발 환급 삼중 물약 시간 왜곡 물약 시왜물 비스킷 배달 우주적 통찰력 쾌속 접근 쾌접 다재다능
탑 정글 미드 원딜 서포터 라인 라이너 
아이언 브론즈 실버 골드 플레티넘 플레 에메랄드 에메 다이아 마스터 그마 챌린저 저티어 고티어 대리 어뷰징 수락 버튼 헬퍼 RP BP 파란 정수 일반 서사급 전설급 신화급 초월급 고귀 초월 스킨 프레스티지 신화 정수 크로마 와드 아이콘 아이템 맵 스킨 스펠 랭크 게임 티어
아이콘 감정 표현 qwer 전적 패치 패치노트 mmr 배치고사 생배
칼날부리 칼부 레드 블루 두꺼비 늑대 작은 골렘 작골 아타칸 바론 공허 유충 장로 드래곤
롤 리그오브레전드 LOL RIOT 라이엇 랭크 일반
룬테라 녹서스 데마시아 프렐요드 자운 필트오버 아케인 아이오니아 빌지워터 그림자 군도 이쉬탈 슈리마 타곤 스텟 룬
공격력 치명타 공격속도 공속 생명력 흡수 생흡 피흡 방어구 관통 방관 물리 관통력 물관 주문력 스킬 가속 쿨감 주문 흡혈 마나 마나 회복 마법 관통 마관 체력 방어력 마법 저항력 마저 체력 회복 체젠 강인함 이동 속도 적응형 능력치
 이속 치유 감소 치감 LCK LPL LTA LEC LCP 롤드컵 월즈 챔피언십 플레이오프 e스포츠 클라 클라이언트 뱅가드 MSI 우승 승리 패배 결승 수락 버튼 어뷰징 트롤 정지 제재 채금 채팅 금지 명예 레벨 보상 대리 부계 부캐 듀오 낮듀 혜지 도구 망나니 황족 숟가락 백정
롤체 롤체 시즌14 롤체 티어덱 롤토체스 칼바람 나락 우르프 urf 아레나
프리시즌 시즌1 시즌2 시즌3 시즌4 시즌5 시즌6 시즌7 시즌8 시즌9 시즌10 시즌11 시즌12 시즌13 시즌14 시즌15 시즌16 시즌 시작일 시즌 종료일 
한화 한화생명 T1 Gen.G 젠지 Dplus KIA 디플러스 기아 kt Rolster 롤스터 BNK 피어엑스 DN 프릭스 농심 레드포스 DRX 디알엑스 광동 프릭스 진에어 그린윙스 MVP 그리핀 웨이보 게이밍 LNG JDG LGD 스토브리그
0티어 1티어 2티어 3티어 4티어 5티어 1차타워 2차타워 1차포탑 2차포탑 억제기 타워 억제기 쌍둥이 포탑 넥서스 우물 블루팀 레드팀 개사기 사기 버그 만능 챔프 챔피언 라인전 한타 스플릿 오피 op 대상혁 포지션 카이팅 시네마틱 노래 매드무비 초보 강의 신스킨 신챔프 신챔 성우
투명 와드 예언자의 렌즈 허수아비 칼리스타의 칠흑의 창 가차없는 포격 사기진작 죽음의 여신 굳건한 의지의 완전한 비스킷 체력 물약 제어 와드 핑와 핑크 와드 충전형 물약 요정의 부적 단검 빛나는 티끌 똥신 장화 천 갑옷 원기 회복의 구슬 
사파이어 수정 약간 신비한 신발 롱소드 암흑의 인장 증폭의 고서 도란의 반지 마법무효화의 망토 루비 수정 고구마 여신의 눈물 여눈 세계 지도집 룬 나침반 세계의 결실 천상의 이의 꿈 생성기 자자크의 세계가시 태양의 썰매
 피의 노래 도란의 검 도란의 방패 수확의 낫 새끼 화염발톱 새끼 바람돌이 새끼 이끼쿵쿵이 강철의 영약 마법의 영약 분노의 영약 정찰병의 새총 민첩성의 망토 금지된 우상 곡궁 꽁지깃 망각의 구 쇠사슬 조끼 갑옷 갑바 
처형인의 대검 점화석 비상의 월갑 수정 팔 보호구 덤불 조끼 방출의 마법봉 악마의 마법서 음전자 망토 곡괭이 공생형 밑창 에테르 환영 거인의 허리띠 자벨 거허 벨트 얼음 방패 얼방 명석함의 아이오니아 장화 쿨감신 
밴들유리 거울 광휘의 검 쉰 바미의 불씨 바미 흡혈의 낫 축복의 성배 운명의 재 하나 된 영혼 수호자의 검 수호자의 망치 수호자의 보주 수호자의 뿔피리 신속의 장화 톱날 단검 파수꾼의 갑옷 콜필드의 전투 망치 광전사의 군화 
마법공학 교류 발전기 탐식의 망치 탐망 역병의 보석 감시하는 와드석 마법사의 신발 마관신 강철 인장 땅굴 채굴기 쓸데없이 큰 지팡이 쓸큰지 온기가 필요한 자의 도끼 온필도 판금 장화 닌탑 열정의 검 티아맷 사라진 양피지 
망령의 두건 망령 두건 망두 B.F. 대검 비에프 주문포식자 주포 헤르메스의 발걸음 헤르메스 수은 장식띠 절정의 화살 억겁의 카탈리스트 기괴한 가면 야수화 브루탈 최후의 속삭임 라위 메자이의 영혼약탈자 메자이 신록의 장벽 
추적자의 팔목 보호대 추팔보 손목 보호대 영원한 전진 핏빛 명석함 신속행진 건메탈 군화 주문투척자의 신발 주투신 무장 진격 사슬끈 분쇄자 슈렐리아의 군가 불타는 향로 월석 재생기 지크의 융합 강철의 솔라리 펜던트 
헬리아의 메아리 제국의 명령 흐르는 물의 지팡이 흐물지 경계의 와드석 구원 기사의 맹세 기맹 미카엘의 축복 미카엘 개척자 혹한의 손길 종말의 겨울 가시 갑옷 가갑 얼어붙은 심장 얼심 독사의 송곳니 독사 새벽심장 
그림자 검 그검 라일라이의 수정홀 라일라이 마법공학 로켓 벨트 영겁의 지팡이 로아 유령 무희 팬댄 나보리 명멸검 고속 연사포 고연포 심연의 가면 루난의 허리케인 루난 악의 지평선의 초점 지평선. 란두인의 예언 란두인 
정령의 형상 비사지 태양불꽃 방패 태불방 태불망 불고기 기회 스태틱의 단검 스태틱 대자연의 힘 포오네 공허한 광휘 끝없는 절망 마법사의 최후 마최 요우무의 유령검 요우무 어둠불꽃 횃불 무덤꽃 루덴의 동반자 루덴 
루덴의 메아리 대천사의 지팡이 대천사 무라마나 정수 약탈자 핏빛 저주 마나무네 얼어붙은 건틀릿 얼건 케이닉 루컨 월식 폭풍 쇄도 폭쇄 망자의 갑옷 망갑 대천사의 포옹 모렐로노미콘 모렐 모렐로 경계 밴시의 장막 벤시 
구인수의 격노검 구인수 내셔의 이빨 내셔 우주의 추진력 우추 리안드리의 고통 리안드리 칠흑의 양날 도끼 블클 불멸의 철갑궁 징수의 총 징총 공허의 지팡이 보이드 세릴다의 원한 오만 벼락폭풍검  벼폭검 벼폭 선체파괴자 
선체 선파자 강철심장 강심 원칙의 원형낫 윤 탈 야생화살 밤의 끝자락 밤끝 실험적 마공학판 쇼진의 창 쇼진 균열 생성기 균열 화공 펑크 사슬검 크라켄 학살자 갈라진 하늘 갈하 맬모셔스의 아귀 멜모셔스 멜모 
도미닉 경의 인사 거학 수호 천사 가엔 리치베인 스테락의 도전 스테락 불경한 히드라 불드라 그림자불꽃 그불 몰락한 왕의 검 몰왕 몰왕검 해신 작쇼 헤르메스의 시미터 존야의 모래시계 존야 죽음의 무도 죽무 발걸음 분쇄기 발분 
워모그의 갑옷 워모그 거대한 히드라 거드라 필멸자의 운명 필멸자 굶주린 히드라 굶드라 지배자의 피갑옷 삼위일체 트포 피바라기 피바 무한의 대검 인피 라바돈의 죽음모자 라바돈 라죽모 데캡 모자 늘 사랑합니다!",2025-01-02T12:40:55Z,UCZhtzICGViwc8z7SDWhepqw,소드피시,,20,https://i.ytimg.com/vi/BtSPqF967jg/hqdefault.jpg,,PT20M53S,1253,20:53,2d,hd,false,False,public,False,4,1,0,6,24188,49,2025-01-02T11:45:35.970353Z,ko
2025-06-02,발로란트,BdtRArPDFSM,뉴비발로 1일차 아크데이터가 날아가서 어쩔수없이하는...억까지리네,"치지직 링크 : https://chzzk.naver.com/67a51f43b3c7b6bf8291616df8463f9e
디스코드 링크 : https://discord.gg/64XXJdKm5t",2025-01-02T00:44:04Z,UCPT6hx711aIdAFdX36MCiOQ,플데이,"뉴비스트리머, 소통, 게임",20,https://i.ytimg.com/vi/BdtRArPDFSM/hqdefault.jpg,,PT1H41M2S,6062,01:41:02,2d,hd,false,False,public,False,19,3,3,57,2460,46,2018-10-27T01:52:42Z,none
2025-06-02,발로란트,MIojxjGxPOw,새해 방송 발로중,,2025-01-01T01:09:36Z,UCC1q6ZVkeJicQHeeRwIy5AA,게임하는 바보,,20,https://i.ytimg.com/vi/MIojxjGxPOw/hqdefault.jpg,,PT1H8M44S,4124,01:08:44,2d,hd,false,False,public,False,11,0,0,545,185569,326,2022-01-01T02:57:38.229307Z,ko
2025-06-02,발로란트,oetv-VfL1Q4,해피 뉴 이어~!,#발로란트#valorant#발로,2025-01-02T03:58:50Z,UCYNsoXB7YHiZ0HXZTRY5lNw,아조씨야,,20,https://i.ytimg.com/vi/oetv-VfL1Q4/hqdefault.jpg,ko,PT1H45M9S,6309,01:45:09,2d,hd,false,True,public,False,13,2,0,3480,2722059,755,2018-07-31T18:54:40Z,none
2025-06-02,발로란트,WLPoyJIZUkg,마크--}발로(2025년 대기),,2025-01-01T03:25:03Z,UC11jmAylYauCMG4cXN42oOQ,슈퍼 게임즈 SuperGames,,20,https://i.ytimg.com/vi/WLPoyJIZUkg/hqdefault.jpg,,PT1H56M52S,7012,01:56:52,2d,hd,false,False,public,False,18,0,0,1280,436483,316,2021-05-09T05:11:19.276856Z,ko
2025-06-02,발로란트,SZWv9PWpqJ4,발로,,2025-01-01T04:10:23Z,UCMrcTuu2oLz2TU4sUQUfr4g,HRinG06,,20,https://i.ytimg.com/vi/SZWv9PWpqJ4/hqdefault.jpg,,PT1H54M29S,6869,01:54:29,2d,hd,false,False,public,False,18,0,0,113,6571,296,2012-12-10T08:38:50Z,ko
2025-06-02,발로란트,m5aX-btMYKs,발로 하는 게임이 있다고,This stream is created with #PRISMLiveStudio,2025-01-03T03:35:38Z,UC26Si1q1Mx5xIHuEbVaMaLQ,덕복희희,,20,https://i.ytimg.com/vi/m5aX-btMYKs/hqdefault.jpg,,PT1H27M21S,5241,01:27:21,2d,hd,false,False,public,False,2,0,0,39,132453,442,2024-02-07T04:29:58.972408Z,none
2025-06-02,발로란트,LNlbCl8M2lE,새해다음날 발로1,,2025-01-03T00:16:47Z,UCEvCUUPmw0DtNDznhzeg_5g,동뜰녘 청상추,,20,https://i.ytimg.com/vi/LNlbCl8M2lE/hqdefault.jpg,,PT1H49M44S,6584,01:49:44,2d,hd,false,False,public,False,20,0,0,246,1235,42,2017-10-26T10:22:46Z,ko
2025-06-02,발로란트,zz_DFjGcn8M,82년생 아빠의 발로란트 도전기,"초보의 여정#초보의 여 테그입니다.
실버3 이고요. 같이 하실분은 친추 해주세요디스코드:
​​https://discord.gg/VKcTZ78Qvr 주소 입니다",2025-01-02T00:55:09Z,UC2NazNAt_hXMnOOzKQrscbg,초보의 여정,,20,https://i.ytimg.com/vi/zz_DFjGcn8M/hqdefault.jpg,,PT1H26M18S,5178,01:26:18,2d,hd,false,True,public,False,75,1,4,1890,229317,681,2024-02-13T14:47:38.953159Z,ko
2025-06-02,발로란트,XgWrQAsfM10,"한국 서버 1등, 어뷰징, 트롤, 대리 카르텔의 수장 권민혁 초대석",#발로란트 #루인,2025-01-05T01:00:26Z,UCqpFn_r0p9-T5BU6OfxnyaQ,RUIN,"발로란트, 루인, 정지, 중국서버, 중국",20,https://i.ytimg.com/vi/XgWrQAsfM10/hqdefault.jpg,,PT1H30M27S,5427,01:30:27,2d,hd,false,True,public,False,95543,1618,201,151000,110692090,1491,2023-09-18T09:39:59.572136Z,ko
2025-06-02,발로란트,oGhrWysmh0c,피드백 직후 만년 플래티넘 탈출! 승급할 수 밖에 없는 이유 [발로란트 강의 피드백],"발로란트 강의하는 왕코형입니다!
티어 : 불멸 (아시아 서버, 한국 서버)
이메일 : hanjinshot@naver.com
디스코드 : https://discord.gg/XeAHVUp2FZ

감도 : 800 / 0.38(→0.33 최근 변경)
줌 감도 : 1  
조준선 : 점 조준선 0;s;1;P;o;0.9;d;1;z;3;f;0;0b;0;1b;0;S;o;1  
           1420 조준선 0;P;h;0;0l;3;0v;3;0o;0;0a;1;0f;0;1b;0
           1422 녹색 0;s;1;P;c;1;u;000000FF;o;0.7;f;0;0l;4;0v;4;0o;2;0a;1;0f;0;1b;0
           1422 흰색 0;s;1;P;u;000000FF;o;0.7;f;0;0l;4;0v;4;0o;2;0a;1;0f;0;1b;0
모니터 : 벤큐 XL2546K 240hz
키보드 : 우팅 60 he
마우스 : lamzu atlantis mini pro
CPU : i9-12900F
GPU : Geforce RTX 3080

#발로란트 #발로란트강의 #발로란트피드백",2025-01-06T08:01:14Z,UCt-D_YURC0xbgixOdGntB0w,왕십리코난,"발로란트, valorant, 발로란트 강의, 클로브, 신요원, 피드백, 1대1피드백, drx, GENG, 아이소, iso, 플래쉬, 섬광, 척후대, 타격대, 엔트리, 아시아, asia, 에이스, 오딘, 소바, 초보자, 초보자 강의",20,https://i.ytimg.com/vi/oGhrWysmh0c/hqdefault.jpg,ko,PT22M15S,1335,22:15,2d,hd,false,True,public,False,5910,91,46,41700,23124538,1616,2018-06-22T12:52:02Z,ko
2025-06-02,발로란트,WIXccyUAm-Q,디코 통화하다 발로 납치당함,2024-01-03/21:11:30,2025-01-04T00:55:07Z,UCwsPK8A1nrWW9ydQfPhfUDw,독일고양이 풀영상,,20,https://i.ytimg.com/vi/WIXccyUAm-Q/hqdefault.jpg,,PT33M49S,2029,33:49,2d,hd,false,False,public,False,4,0,0,24,1656,118,2024-04-24T06:35:59.388854Z,ko
2025-06-02,발로란트,_fqFbWOoWFI,내오늘 발로 왜이럼?,발로차,2025-01-05T18:07:50Z,UCGcOI4klbce6UVe5yhO4R5A,발로집착,,20,https://i.ytimg.com/vi/_fqFbWOoWFI/hqdefault.jpg,,PT25M16S,1516,25:16,2d,hd,false,False,public,False,47,0,0,48,16496,168,2022-03-05T08:28:54.78543Z,none
2025-06-02,발로란트,VHfhfwwrVUE,발로경쟁 다이아근처가기 1일차,#발로란트 #경쟁전 #재미있는,2025-01-04T00:00:57Z,UCOSXx5oC6O6p8fpZU5bVThw,폴라(POLA),,20,https://i.ytimg.com/vi/VHfhfwwrVUE/hqdefault.jpg,,PT35M13S,2113,35:13,2d,hd,false,False,public,False,13,0,0,207,2077,29,2022-01-17T05:27:31.509066Z,none
2025-06-02,발로란트,OPpJtuMmzCk,당분간 마지막 발로 영상,,2025-01-06T11:55:17Z,UCFY82IzoPhqVXSjux7S84wA,헤필,,20,https://i.ytimg.com/vi/OPpJtuMmzCk/hqdefault.jpg,,PT49M4S,2944,49:04,2d,hd,false,False,public,False,38,1,0,64,1292,39,2024-07-15T06:21:34.34893Z,ko
2025-06-02,발로란트,KeCKfrd5Aic,발로 시참! 인데 섭 터진건가?,시참!,2025-01-04T16:52:44Z,UCaVpyqYnRlNgOrU7vD1r3mA,그저 상어,,20,https://i.ytimg.com/vi/KeCKfrd5Aic/hqdefault.jpg,,PT26M17S,1577,26:17,2d,hd,false,False,public,False,13,2,0,212,31241,76,2023-12-02T02:10:51.55939Z,none
2025-06-02,발로란트,FF07NmzvHys,발로 하쟈[🔴생방송],,2025-01-05T02:22:03Z,UCPnBgWWskmN_K6v5RmkCThQ,세계 순위 모아보기,,20,https://i.ytimg.com/vi/FF07NmzvHys/hqdefault.jpg,,PT35M22S,2122,35:22,2d,hd,false,False,public,False,16,0,0,96,3008,34,2021-10-29T05:06:07.126567Z,none
2025-06-02,발로란트,zImnSjojmZs,발로 브론즈1 에서 2까지 가즈아,,2025-01-05T21:53:18Z,UCsvjStH9PFMb1vkp-Ck5xIQ,온,,20,https://i.ytimg.com/vi/zImnSjojmZs/hqdefault.jpg,,PT1H39M7S,5947,01:39:07,2d,hd,false,False,public,False,4,1,0,3,21,4,2024-11-08T22:00:07.662048Z,ko
2025-06-02,발로란트,mp2eap4fEhs,발로한다~~~~~졸업 축하 해줘라~~~~(1월 3일 졸업이자 겨울 방학함),,2025-01-05T19:14:16Z,UC11jmAylYauCMG4cXN42oOQ,슈퍼 게임즈 SuperGames,,20,https://i.ytimg.com/vi/mp2eap4fEhs/hqdefault.jpg,,PT1H14M19S,4459,01:14:19,2d,hd,false,False,public,False,18,0,0,1280,436620,316,2021-05-09T05:11:19.276856Z,none
2025-06-02,발로란트,MghB5uwkHtU,발로,,2025-01-05T23:34:46Z,UCMrcTuu2oLz2TU4sUQUfr4g,HRinG06,,20,https://i.ytimg.com/vi/MghB5uwkHtU/hqdefault.jpg,,PT1H56M37S,6997,01:56:37,2d,hd,false,False,public,False,24,1,1,113,6571,296,2012-12-10T08:38:50Z,none
2025-06-02,발로란트,RdZu22wOdJE,2024 12 24 발로,"#백연우 #다시보기 #처음보기
2024년 12월 24일 영상입니다
백연우 유튜브: https://www.youtube.com/channel/UCxjilFyshgbp4M1xPuu_w3g
백연우 치지직: https://chzzk.naver.com/8c7fa9e3777909a858c6355e682d9510",2025-01-05T00:28:19Z,UCHheObbVavSDo413BjVLqXQ,백다채,,20,https://i.ytimg.com/vi/RdZu22wOdJE/hqdefault.jpg,,PT1H5M9S,3909,01:05:09,2d,hd,false,False,public,False,2,0,0,31,5830,300,2024-01-20T06:19:55.514225Z,none
2025-06-02,발로란트,KD0VmN-Y1G8,2024년도 12월 발로란트 다시보기 클립들,발로란트는 했지만 편집 내일 내일 하다가 이제 올립니다 늦었지만 해피 뉴이어,2025-01-04T04:36:21Z,UCit1R0527occNt0xQGK--BQ,ElectricityKR,"발로란트, 2024, 12월, 다시보기, 하일라이트",20,https://i.ytimg.com/vi/KD0VmN-Y1G8/hqdefault.jpg,,PT20M2S,1202,20:02,2d,hd,false,False,public,False,4,0,0,27,13540,34,2022-11-10T08:15:59.965582Z,ko
2025-06-02,발로란트,2bs9EI9_azg,이른 아침의 발로 실력들은 어떠려나?,#발로란트#valorant#발로,2025-01-04T11:11:02Z,UCYNsoXB7YHiZ0HXZTRY5lNw,아조씨야,,20,https://i.ytimg.com/vi/2bs9EI9_azg/hqdefault.jpg,ko,PT1H6M16S,3976,01:06:16,2d,hd,false,True,public,False,19,1,0,3480,2722059,755,2018-07-31T18:54:40Z,none
2025-06-02,발로란트,L9YkXvYcsT0,2024 12 26 발로,"#백연우 #다시보기 #처음보기
2024년 12월 26일 영상입니다
백연우 유튜브: https://www.youtube.com/channel/UCxjilFyshgbp4M1xPuu_w3g
백연우 치지직: https://chzzk.naver.com/8c7fa9e3777909a858c6355e682d9510",2025-01-05T00:29:23Z,UCHheObbVavSDo413BjVLqXQ,백다채,,20,https://i.ytimg.com/vi/L9YkXvYcsT0/hqdefault.jpg,,PT1H57M44S,7064,01:57:44,2d,hd,false,False,public,False,3,0,0,31,5830,300,2024-01-20T06:19:55.514225Z,ko
2025-06-02,발로란트,Dm7QXIRT7M8,새해 복 많이 받으세요 ! *신규 요원 테호 파트너 내전*,안녕하세요! 구미호 요괴 입니다.,2025-01-06T17:54:12Z,UCObol-iDCg6hSj2iiOTtoSA,구미호 요괴,"브림스톤, 세이지, 제트, 피닉스, 소바, 오멘, 바이퍼, 브리치, 사이퍼, 레이즈, 발로란트, valorant, 구미호 요괴, 킬조이, 발로란트 패치, 발로란트 스킨, 구미호요괴, 하버, 신규액트, 발로란트 바이스, 발로란트 녹터넘, 발로란트 신스킨, 발로란트 신규요원",20,https://i.ytimg.com/vi/Dm7QXIRT7M8/hqdefault.jpg,,PT1H44M36S,6276,01:44:36,2d,hd,false,True,public,False,8247,102,9,124000,58921018,918,2020-05-27T16:27:54.883478Z,ko
2025-06-02,발로란트,OYX0jrRsCnI,유입大환영1/5 연습발로실버3갈수있을까!!!(시참0소통 300팔가보자),,2025-01-05T15:28:46Z,UCquiw9yiqtaEEaZiPVM2_aQ,흑풍쓰,,20,https://i.ytimg.com/vi/OYX0jrRsCnI/hqdefault.jpg,ko,PT1H41M41S,6101,01:41:41,2d,hd,false,False,public,False,2,0,0,64,1845,290,2019-01-16T22:32:32Z,ko
